symbol,name,index,industry,price,monthly_high,retracement,pe_ratio,pb_ratio,market_cap,eastmoney_url
688190,云路股份,945,未知,107.56,109.66,0.01915010031004919,39.79,5.01,12558000000.0,https://quote.eastmoney.com/concept/sh688190.html?from=classic
002386,天原股份,2578,未知,12.95,13.39,0.03286034353995528,149.99,0.91,6820630663.0,https://quote.eastmoney.com/concept/sz002386.html?from=classic
600753,*ST海钦,3378,未知,18.63,20.35,0.08452088452088463,105.15,389.84,1570694934.0,https://quote.eastmoney.com/concept/sh600753.html?from=classic
600746,江苏索普,1929,未知,51.95,55.53,0.06446965604177919,44.71,1.68,9109174495.0,https://quote.eastmoney.com/concept/sh600746.html?from=classic
600738,丽尚国潮,3264,未知,48.99,54.04,0.09344929681717241,25.83,2.06,4118823627.0,https://quote.eastmoney.com/concept/sh600738.html?from=classic
603843,*ST正平,3249,未知,4.17,5.47,0.2376599634369287,33.37,5.09,1944952599.0,https://quote.eastmoney.com/concept/sh603843.html?from=classic
002969,嘉美包装,1386,未知,4.03,4.41,0.08616780045351471,70.1,1.52,3525615260.0,https://quote.eastmoney.com/concept/sz002969.html?from=classic
600719,大连热电,3154,未知,28.67,32.13,0.10768751945222535,-32.07,7.14,2609667420.0,https://quote.eastmoney.com/concept/sh600719.html?from=classic
600792,云煤能源,1734,未知,20.15,22.92,0.12085514834205946,-13.21,1.51,4317602804.0,https://quote.eastmoney.com/concept/sh600792.html?from=classic
002404,嘉欣丝绸,915,未知,36.5,36.5,0.0,18.96,2.0,3752345325.0,https://quote.eastmoney.com/concept/sz002404.html?from=classic
603992,松霖科技,5109,未知,32.43,33.37,0.028169014084506977,72.97,4.18,13268240424.0,https://quote.eastmoney.com/concept/sh603992.html?from=classic
601866,中远海发,3296,未知,3.15,3.22,0.021739130434782695,17.65,1.12,33917975457.0,https://quote.eastmoney.com/concept/sh601866.html?from=classic
601965,中国汽研,4870,未知,32.91,35.5,0.07295774647887333,23.37,2.64,19098165048.0,https://quote.eastmoney.com/concept/sh601965.html?from=classic
600491,龙元建设,4678,未知,33.86,35.74,0.05260212646894243,7.41,0.55,5705997172.0,https://quote.eastmoney.com/concept/sh600491.html?from=classic
002496,*ST辉丰,1662,未知,18.91,21.57,0.12331942512749189,111.77,1.91,2562902451.0,https://quote.eastmoney.com/concept/sz002496.html?from=classic
600526,菲达环保,99,未知,16.69,17.36,0.038594470046082845,18.95,1.1,4804396956.0,https://quote.eastmoney.com/concept/sh600526.html?from=classic
600149,廊坊发展,1738,未知,16.87,17.85,0.054901960784313746,78.9,9.28,2220134400.0,https://quote.eastmoney.com/concept/sh600149.html?from=classic
002531,天顺风能,3990,未知,57.33,59.13,0.030441400304414074,118.35,1.42,12739869685.0,https://quote.eastmoney.com/concept/sz002531.html?from=classic
001331,胜通能源,2196,未知,29.63,40.29,0.26458178207992056,29.57,2.33,3496953600.0,https://quote.eastmoney.com/concept/sz001331.html?from=classic
300305,裕兴股份,1185,未知,29.38,30.38,0.032916392363396975,-11.49,1.21,2597770021.0,https://quote.eastmoney.com/concept/sz300305.html?from=classic
603828,ST柯利达,1859,未知,22.26,27.23,0.18251928020565547,52.83,3.57,2699699516.0,https://quote.eastmoney.com/concept/sh603828.html?from=classic
600663,陆家嘴,4184,未知,97.6,104.79,0.0686134173108122,27.3,1.79,44510758522.0,https://quote.eastmoney.com/concept/sh600663.html?from=classic
300338,ST开元,3028,未知,19.75,21.05,0.0617577197149644,-24.3,204.27,1731286176.0,https://quote.eastmoney.com/concept/sz300338.html?from=classic
002867,周大生,1655,未知,40.81,45.77,0.1083679265894691,14.36,2.45,14480221733.0,https://quote.eastmoney.com/concept/sz002867.html?from=classic
002852,道道全,2178,未知,38.5,41.21,0.06576073768502792,11.25,1.86,4072584731.0,https://quote.eastmoney.com/concept/sz002852.html?from=classic
600079,人福医药,1122,未知,393.87,415.43,0.05189803336302145,15.87,1.95,34293067525.0,https://quote.eastmoney.com/concept/sh600079.html?from=classic
603489,八方股份,2766,未知,65.4,67.9,0.03681885125184094,78.35,2.59,6846152627.0,https://quote.eastmoney.com/concept/sh603489.html?from=classic
600202,哈空调,613,未知,24.62,25.0,0.01519999999999996,-156.48,2.89,2392045793.0,https://quote.eastmoney.com/concept/sh600202.html?from=classic
300737,科顺股份,2621,未知,11.1,12.0,0.07500000000000002,38.23,1.36,6193623443.0,https://quote.eastmoney.com/concept/sz300737.html?from=classic
600279,重庆港,2581,未知,10.56,12.45,0.15180722891566256,597.06,1.01,6788875139.0,https://quote.eastmoney.com/concept/sh600279.html?from=classic
600780,通宝能源,2908,未知,63.85,67.2,0.04985119047619049,10.21,0.87,6879015138.0,https://quote.eastmoney.com/concept/sh600780.html?from=classic
600802,福建水泥,2680,未知,23.49,25.76,0.08812111801242248,62.42,2.12,2579938492.0,https://quote.eastmoney.com/concept/sh600802.html?from=classic
600755,厦门国贸,2692,未知,202.98,205.73,0.013367034462645215,8.17,0.7,13787656076.0,https://quote.eastmoney.com/concept/sh600755.html?from=classic
000692,惠天热电,908,未知,25.77,27.43,0.060517681370761946,-6.83,44.89,1966153681.0,https://quote.eastmoney.com/concept/sz000692.html?from=classic
600759,洲际油气,2571,未知,11.21,12.88,0.12965838509316768,59.22,1.16,10082092550.0,https://quote.eastmoney.com/concept/sh600759.html?from=classic
000629,钒钛股份,4541,未知,14.22,14.79,0.0385395537525354,-65.53,2.12,26118865826.0,https://quote.eastmoney.com/concept/sz000629.html?from=classic
300691,联合光电,2430,未知,56.0,56.46,0.008147360963514007,-57.65,3.48,5531642629.0,https://quote.eastmoney.com/concept/sz300691.html?from=classic
300686,智动力,5208,未知,22.73,24.69,0.07938436614013773,-34.63,3.33,3299502625.0,https://quote.eastmoney.com/concept/sz300686.html?from=classic
300677,英科医疗,4885,未知,221.74,236.59,0.06276681178409906,17.61,1.39,24849422547.0,https://quote.eastmoney.com/concept/sz300677.html?from=classic
600266,城建发展,4516,未知,24.52,24.92,0.016051364365971193,60.7,0.56,10482504710.0,https://quote.eastmoney.com/concept/sh600266.html?from=classic
600256,广汇能源,1486,未知,283.67,302.47,0.062154924455317916,12.53,1.47,34772496124.0,https://quote.eastmoney.com/concept/sh600256.html?from=classic
600239,云南城投,4359,未知,51.94,54.48,0.04662261380323053,-53.0,3.12,3998160403.0,https://quote.eastmoney.com/concept/sh600239.html?from=classic
300697,电工合金,4894,未知,45.84,51.22,0.10503709488481053,41.88,5.94,6896281600.0,https://quote.eastmoney.com/concept/sz300697.html?from=classic
002330,得利斯,2647,未知,10.62,11.2,0.051785714285714296,82.36,1.4,3214695367.0,https://quote.eastmoney.com/concept/sz002330.html?from=classic
601811,新华文轩,3064,未知,19.72,19.85,0.006549118387909448,19.03,1.38,19778471230.0,https://quote.eastmoney.com/concept/sh601811.html?from=classic
600082,海泰发展,2175,未知,19.89,24.34,0.18282662284305667,-47.0,1.46,2578002146.0,https://quote.eastmoney.com/concept/sh600082.html?from=classic
300550,和仁科技,4318,未知,40.46,42.51,0.04822394730651605,-543.4,3.48,3825501254.0,https://quote.eastmoney.com/concept/sz300550.html?from=classic
601686,友发集团,3469,未知,7.49,8.03,0.0672478206724781,15.33,1.36,8788634827.0,https://quote.eastmoney.com/concept/sh601686.html?from=classic
600496,精工钢构,2625,未知,29.38,29.83,0.015085484411666085,13.83,0.79,6865928976.0,https://quote.eastmoney.com/concept/sh600496.html?from=classic
601668,中国建筑,3237,未知,11.47,11.94,0.03936348408710209,3.92,0.52,235526225531.0,https://quote.eastmoney.com/concept/sh601668.html?from=classic
600067,XD冠城新,779,未知,77.57,80.11,0.03170640369491957,31.69,0.79,4411589903.0,https://quote.eastmoney.com/concept/sh600067.html?from=classic
000863,三湘印象,4520,未知,27.62,28.52,0.03155680224403922,356.17,0.94,4215097429.0,https://quote.eastmoney.com/concept/sz000863.html?from=classic
000883,湖北能源,3005,未知,19.72,19.88,0.008048289738430591,21.11,0.9,30073925615.0,https://quote.eastmoney.com/concept/sz000883.html?from=classic
000825,太钢不锈,3440,未知,27.89,29.31,0.04844762879563283,31.82,0.73,23924240743.0,https://quote.eastmoney.com/concept/sz000825.html?from=classic
000822,山东海化,1573,未知,11.76,12.81,0.08196721311475415,-10.45,1.09,5388453395.0,https://quote.eastmoney.com/concept/sz000822.html?from=classic
601163,三角轮胎,1438,未知,17.78,17.83,0.0028042624789678724,17.36,0.87,11528000000.0,https://quote.eastmoney.com/concept/sh601163.html?from=classic
000903,ST云动,1236,未知,26.21,41.94,0.3750596089651883,-61.54,3.75,6056429213.0,https://quote.eastmoney.com/concept/sz000903.html?from=classic
601126,四方股份,839,未知,46.48,47.2,0.015254237288135719,15.96,3.64,15415458000.0,https://quote.eastmoney.com/concept/sh601126.html?from=classic
603387,基蛋生物,2420,未知,40.06,40.79,0.017896543270409338,17.47,1.7,4493380161.0,https://quote.eastmoney.com/concept/sh603387.html?from=classic
001258,立新能源,3118,未知,7.42,8.03,0.07596513075965124,376.39,2.32,6738666671.0,https://quote.eastmoney.com/concept/sz001258.html?from=classic
300145,南方泵业,104,未知,102.6,112.3,0.0863757791629564,30.31,3.65,10238398258.0,https://quote.eastmoney.com/concept/sz300145.html?from=classic
300143,盈康生命,4106,未知,44.46,46.13,0.03620203771948844,63.76,3.16,7884230874.0,https://quote.eastmoney.com/concept/sz300143.html?from=classic
300140,节能环境,1149,未知,28.76,28.8,0.0013888888888888592,18.2,1.5,20515823646.0,https://quote.eastmoney.com/concept/sz300140.html?from=classic
002172,澳洋健康,3024,未知,13.02,15.42,0.15564202334630353,44.08,21.32,3262019854.0,https://quote.eastmoney.com/concept/sz002172.html?from=classic
002836,新宏泽,1203,未知,33.72,34.44,0.020905923344947702,36.16,6.97,2315520000.0,https://quote.eastmoney.com/concept/sz002836.html?from=classic
603227,雪峰科技,3637,未知,21.88,22.58,0.031000885739592532,23.04,2.18,10716926890.0,https://quote.eastmoney.com/concept/sh603227.html?from=classic
002251,步步高,1213,未知,30.46,31.71,0.03941974140649637,33.77,1.66,13551046433.0,https://quote.eastmoney.com/concept/sz002251.html?from=classic
300809,华辰装备,5153,未知,77.56,85.1,0.08860164512338417,177.69,7.44,12124244544.0,https://quote.eastmoney.com/concept/sz300809.html?from=classic
688739,成大生物,3102,未知,32.97,33.21,0.007226738934056067,42.37,1.32,12239465500.0,https://quote.eastmoney.com/concept/sh688739.html?from=classic
600235,民丰特纸,2096,未知,11.27,11.59,0.027610008628127722,78.77,1.57,2374788000.0,https://quote.eastmoney.com/concept/sh600235.html?from=classic
688722,同益中,3654,未知,23.4,24.57,0.047619047619047686,29.71,3.77,5158347432.0,https://quote.eastmoney.com/concept/sh688722.html?from=classic
688455,科捷智能,1557,未知,16.34,18.05,0.0947368421052632,-16.77,3.15,2915288572.0,https://quote.eastmoney.com/concept/sh688455.html?from=classic
300021,大禹节水,1943,未知,61.03,77.13,0.20873849345261242,212.58,2.16,5354555048.0,https://quote.eastmoney.com/concept/sz300021.html?from=classic
300180,华峰超纤,2818,未知,62.12,71.37,0.12960627714726083,105.76,3.41,16008036809.0,https://quote.eastmoney.com/concept/sz300180.html?from=classic
003816,中国广核,3922,未知,4.33,4.4,0.015909090909090973,15.81,1.61,191389736069.0,https://quote.eastmoney.com/concept/sz003816.html?from=classic
000619,海螺新材,1630,未知,48.21,48.57,0.007411982705373675,-29.38,1.13,2885244155.0,https://quote.eastmoney.com/concept/sz000619.html?from=classic
300191,潜能恒信,3703,未知,87.36,99.48,0.12183353437876965,357.77,6.3,6828800000.0,https://quote.eastmoney.com/concept/sz300191.html?from=classic
001239,永达股份,2326,未知,17.38,21.07,0.17513051732320842,56.97,3.14,4159200000.0,https://quote.eastmoney.com/concept/sz001239.html?from=classic
002593,日上集团,51,未知,18.62,18.62,0.0,53.6,1.89,4533759284.0,https://quote.eastmoney.com/concept/sz002593.html?from=classic
002585,双星新材,2538,未知,24.53,25.88,0.05216383307573408,-38.97,0.76,6666560817.0,https://quote.eastmoney.com/concept/sz002585.html?from=classic
002614,奥佳华,1212,未知,41.56,42.01,0.01071173530111868,554.17,1.03,4426686437.0,https://quote.eastmoney.com/concept/sz002614.html?from=classic
603618,杭电股份,1668,未知,22.79,23.72,0.039207419898819554,55.97,1.57,4763577994.0,https://quote.eastmoney.com/concept/sh603618.html?from=classic
600604,市北高新,4600,未知,233.6,289.5,0.19309153713298793,-39.74,1.81,11314761016.0,https://quote.eastmoney.com/concept/sh600604.html?from=classic
600598,北大荒,1920,未知,25.95,26.43,0.018161180476731004,12.6,3.68,27145172210.0,https://quote.eastmoney.com/concept/sh600598.html?from=classic
600606,绿地控股,4890,未知,359.2,398.49,0.09859720444678667,-28.29,0.44,27967894445.0,https://quote.eastmoney.com/concept/sh600606.html?from=classic
000897,津滨发展,3960,未知,15.62,16.26,0.03936039360393618,72.6,1.28,3929971529.0,https://quote.eastmoney.com/concept/sz000897.html?from=classic
600573,惠泉啤酒,3445,未知,13.52,15.08,0.10344827586206899,39.36,2.33,3115000000.0,https://quote.eastmoney.com/concept/sh600573.html?from=classic
601636,旗滨集团,4112,未知,23.53,25.01,0.059176329468212725,9.03,1.26,16987028971.0,https://quote.eastmoney.com/concept/sh601636.html?from=classic
605168,三人行,1780,未知,122.89,126.67,0.029841319965264082,25.64,2.76,7395459869.0,https://quote.eastmoney.com/concept/sh605168.html?from=classic
601568,北元集团,2219,未知,6.16,6.34,0.028391167192428977,48.64,1.51,17080555563.0,https://quote.eastmoney.com/concept/sh601568.html?from=classic
601399,国机重装,4041,未知,3.41,4.09,0.1662591687041564,50.48,1.67,24381818908.0,https://quote.eastmoney.com/concept/sh601399.html?from=classic
002650,ST加加,158,未知,53.4,62.61,0.14710110206037375,131.03,4.18,7902721372.0,https://quote.eastmoney.com/concept/sz002650.html?from=classic
600008,首创环保,2062,未知,29.42,29.49,0.0023736859952525175,14.72,1.18,23489890166.0,https://quote.eastmoney.com/concept/sh600008.html?from=classic
600018,上港集团,3210,未知,95.46,96.01,0.005728569940631302,8.71,1.02,136195986783.0,https://quote.eastmoney.com/concept/sh600018.html?from=classic
600017,日照港,2088,未知,11.75,11.99,0.0200166805671393,16.84,0.75,10211170908.0,https://quote.eastmoney.com/concept/sh600017.html?from=classic
000419,通程控股,2318,未知,72.85,82.09,0.11255938603971262,19.61,0.9,3266931757.0,https://quote.eastmoney.com/concept/sz000419.html?from=classic
000507,珠海港,3221,未知,36.85,38.52,0.04335410176531676,16.54,1.01,5178107459.0,https://quote.eastmoney.com/concept/sz000507.html?from=classic
301239,普瑞眼科,4235,未知,45.22,45.98,0.01652892561983467,60.58,3.1,6610169541.0,https://quote.eastmoney.com/concept/sz301239.html?from=classic
000407,胜利股份,2121,未知,46.73,47.9,0.024425887265135737,18.01,1.06,3185906455.0,https://quote.eastmoney.com/concept/sz000407.html?from=classic
000403,派林生物,2414,未知,158.78,165.96,0.04326343697276456,36.74,2.19,17325744347.0,https://quote.eastmoney.com/concept/sz000403.html?from=classic
000402,金 融 街,4431,未知,132.34,133.69,0.010097987882414498,-4.63,0.39,9325461310.0,https://quote.eastmoney.com/concept/sz000402.html?from=classic
000520,凤凰航运,1638,未知,32.69,39.15,0.1650063856960409,-502.18,11.02,5030054771.0,https://quote.eastmoney.com/concept/sz000520.html?from=classic
000517,荣安地产,4160,未知,33.55,34.11,0.016417472881852895,82.82,1.1,6399684195.0,https://quote.eastmoney.com/concept/sz000517.html?from=classic
000012,南  玻Ａ,2987,未知,146.48,152.75,0.04104746317512282,100.12,1.13,14923563640.0,https://quote.eastmoney.com/concept/sz000012.html?from=classic
000401,冀东水泥,1924,未知,26.5,28.6,0.07342657342657347,-3.94,0.52,13742977950.0,https://quote.eastmoney.com/concept/sz000401.html?from=classic
000055,方大集团,355,未知,50.23,51.56,0.025795190069821672,134.78,0.77,4660614145.0,https://quote.eastmoney.com/concept/sz000055.html?from=classic
000157,中联重科,3513,未知,407.51,429.26,0.050668592461445276,11.68,1.18,65901838498.0,https://quote.eastmoney.com/concept/sz000157.html?from=classic
000089,深圳机场,3115,未知,54.58,55.24,0.011947863866763282,23.71,1.3,14806555855.0,https://quote.eastmoney.com/concept/sz000089.html?from=classic
603797,联泰环保,2597,未知,10.86,11.79,0.07888040712468192,12.9,0.86,2782175189.0,https://quote.eastmoney.com/concept/sh603797.html?from=classic
000573,粤宏远Ａ,2554,未知,42.11,44.27,0.04879150666365493,6.08,1.65,2744606597.0,https://quote.eastmoney.com/concept/sz000573.html?from=classic
000510,新金路,4563,未知,67.26,78.0,0.13769230769230761,-24.31,2.8,3566989740.0,https://quote.eastmoney.com/concept/sz000510.html?from=classic
000563,陕国投Ａ,3524,未知,75.02,77.09,0.026851731742119696,13.46,1.06,19535366768.0,https://quote.eastmoney.com/concept/sz000563.html?from=classic
000088,盐 田 港,2519,未知,33.06,33.94,0.025928108426635108,19.2,1.37,24021613059.0,https://quote.eastmoney.com/concept/sz000088.html?from=classic
002304,洋河股份,3256,未知,377.52,377.55,7.945967421541401e-05,12.83,2.28,111476935476.0,https://quote.eastmoney.com/concept/sz002304.html?from=classic
688507,索辰科技,5389,未知,230.02,268.57,0.14353799754254007,-151.21,3.35,9454441982.0,https://quote.eastmoney.com/concept/sh688507.html?from=classic
688520,神州细胞,4866,未知,66.65,89.04,0.25146001796945194,117.34,-73.96,29931013338.0,https://quote.eastmoney.com/concept/sh688520.html?from=classic
002223,鱼跃医疗,1885,未知,348.99,350.47,0.004222900676234822,15.76,2.85,37913677455.0,https://quote.eastmoney.com/concept/sz002223.html?from=classic
688577,浙海德曼,4085,未知,208.58,217.89,0.04272798200927062,1384.09,12.14,11754477774.0,https://quote.eastmoney.com/concept/sh688577.html?from=classic
301222,浙江恒威,3179,未知,32.7,33.7,0.029673590504451036,37.51,2.24,3129175392.0,https://quote.eastmoney.com/concept/sz301222.html?from=classic
002755,奥赛康,4452,未知,44.17,50.75,0.12965517241379307,106.84,7.71,23389640845.0,https://quote.eastmoney.com/concept/sz002755.html?from=classic
688032,禾迈股份,2469,未知,385.32,390.49,0.013239775666470372,-338.38,2.36,14019069850.0,https://quote.eastmoney.com/concept/sh688032.html?from=classic
688066,航天宏图,14,未知,51.6,53.54,0.036234590960029844,-20.34,11.44,9335441752.0,https://quote.eastmoney.com/concept/sh688066.html?from=classic
301015,百洋医药,402,未知,28.74,30.45,0.056157635467980326,40.14,6.96,13650337792.0,https://quote.eastmoney.com/concept/sz301015.html?from=classic
300743,天地数码,247,未知,50.18,53.6,0.06380597014925377,26.85,5.67,3362076293.0,https://quote.eastmoney.com/concept/sz300743.html?from=classic
301535,浙江华远,683,未知,21.65,22.82,0.05127081507449613,59.54,8.26,9173594125.0,https://quote.eastmoney.com/concept/sz301535.html?from=classic
301632,广东建科,5278,未知,36.08,46.68,0.22707797772065128,-271.0,5.79,15252326400.0,https://quote.eastmoney.com/concept/sz301632.html?from=classic
301488,豪恩汽电,3189,未知,82.15,84.5,0.027810650887573896,77.83,5.53,7294680000.0,https://quote.eastmoney.com/concept/sz301488.html?from=classic
688314,康拓医疗,885,未知,58.37,63.74,0.08424850957012872,34.11,5.09,3281250157.0,https://quote.eastmoney.com/concept/sh688314.html?from=classic
688433,华曙高科,4515,未知,43.54,44.64,0.02464157706093193,3172.06,9.24,17892092160.0,https://quote.eastmoney.com/concept/sh688433.html?from=classic
601033,永兴股份,1609,未知,16.79,18.24,0.07949561403508769,17.94,1.39,14112000000.0,https://quote.eastmoney.com/concept/sh601033.html?from=classic
002541,鸿路钢构,4234,未知,78.27,84.4,0.07263033175355461,21.46,1.32,12358138364.0,https://quote.eastmoney.com/concept/sz002541.html?from=classic
300421,力星股份,4047,未知,42.36,43.59,0.028217481073640832,66.19,3.96,4972055484.0,https://quote.eastmoney.com/concept/sz300421.html?from=classic
601919,中远海控,2273,未知,29.84,30.82,0.031797534068786514,5.29,1.08,247371383182.0,https://quote.eastmoney.com/concept/sh601919.html?from=classic
002990,盛视科技,3800,未知,66.7,72.22,0.07643312101910822,175.24,3.53,8440228632.0,https://quote.eastmoney.com/concept/sz002990.html?from=classic
603163,圣晖集成,5052,未知,53.45,54.33,0.016197312718571607,30.32,3.46,3788000000.0,https://quote.eastmoney.com/concept/sh603163.html?from=classic
301160,翔楼新材,1059,未知,102.05,106.18,0.0388962139762668,38.14,4.86,7970430120.0,https://quote.eastmoney.com/concept/sz301160.html?from=classic
688217,睿昂基因,18,未知,34.54,36.18,0.04532891100055281,143.51,2.11,1925911294.0,https://quote.eastmoney.com/concept/sh688217.html?from=classic
603182,嘉华股份,990,未知,15.32,15.85,0.033438485804416364,19.15,2.13,2385975000.0,https://quote.eastmoney.com/concept/sh603182.html?from=classic
601799,星宇股份,3981,未知,144.94,155.0,0.06490322580645162,28.99,3.66,37349727240.0,https://quote.eastmoney.com/concept/sh601799.html?from=classic
688272,富吉瑞,3644,未知,29.44,33.1,0.11057401812688822,-52.51,4.53,2235160000.0,https://quote.eastmoney.com/concept/sh688272.html?from=classic
301233,盛帮股份,5261,未知,62.38,65.22,0.043544924869671826,35.37,3.3,3105185100.0,https://quote.eastmoney.com/concept/sz301233.html?from=classic
002813,路畅科技,1637,未知,26.27,27.08,0.02991137370753319,-33.37,11.39,3104400000.0,https://quote.eastmoney.com/concept/sz002813.html?from=classic
600783,鲁信创投,2216,未知,74.58,75.44,0.01139978791092258,-64.85,2.26,9922309389.0,https://quote.eastmoney.com/concept/sh600783.html?from=classic
600388,龙净环保,1328,未知,78.15,79.2,0.013257575757575722,21.77,1.61,16116887458.0,https://quote.eastmoney.com/concept/sh600388.html?from=classic
002756,永兴材料,1752,未知,109.17,116.99,0.06684331994187531,24.08,1.54,19299835132.0,https://quote.eastmoney.com/concept/sz002756.html?from=classic
605166,聚合顺,2627,未知,13.46,14.08,0.044034090909090856,12.2,2.09,3943523020.0,https://quote.eastmoney.com/concept/sh605166.html?from=classic
603004,鼎龙科技,1796,未知,23.68,24.38,0.028712059064807192,38.03,2.76,5471129600.0,https://quote.eastmoney.com/concept/sh603004.html?from=classic
600648,外高桥,4588,未知,35.3,36.01,0.019716745348514326,76.31,1.03,15611792263.0,https://quote.eastmoney.com/concept/sh600648.html?from=classic
603551,奥普科技,309,未知,16.46,16.5,0.0024242424242423726,18.63,3.77,4951113269.0,https://quote.eastmoney.com/concept/sh603551.html?from=classic
300724,捷佳伟创,119,未知,91.63,93.29,0.01779397577446683,10.93,2.72,30949986290.0,https://quote.eastmoney.com/concept/sz300724.html?from=classic
688671,碧兴物联,497,未知,23.96,24.94,0.039294306335204504,-45.79,1.72,1872675765.0,https://quote.eastmoney.com/concept/sh688671.html?from=classic
603283,赛腾股份,1957,未知,61.63,64.43,0.043458016451963434,41.98,3.71,11477941908.0,https://quote.eastmoney.com/concept/sh603283.html?from=classic
600894,广日股份,3845,未知,52.12,53.46,0.025065469509914017,-176.54,1.11,9181092742.0,https://quote.eastmoney.com/concept/sh600894.html?from=classic
300929,华骐环保,1426,未知,19.03,19.85,0.041309823677581875,173.06,1.89,1532742290.0,https://quote.eastmoney.com/concept/sz300929.html?from=classic
688638,誉辰智能,501,未知,56.11,61.71,0.0907470426187004,-12.41,2.48,2277520000.0,https://quote.eastmoney.com/concept/sh688638.html?from=classic
600483,福能股份,2266,未知,29.2,29.69,0.016503873358033074,10.2,1.06,27273151818.0,https://quote.eastmoney.com/concept/sh600483.html?from=classic
603900,莱绅通灵,2618,未知,17.76,22.04,0.1941923774954627,30.93,1.9,3749250571.0,https://quote.eastmoney.com/concept/sh603900.html?from=classic
603919,金徽酒,1440,未知,39.88,41.05,0.028501827040194754,17.91,3.17,10682895537.0,https://quote.eastmoney.com/concept/sh603919.html?from=classic
601963,重庆银行,3627,未知,11.85,13.57,0.126750184229919,5.37,0.63,34259405852.0,https://quote.eastmoney.com/concept/sh601963.html?from=classic
600848,上海临港,4224,未知,20.34,20.91,0.027259684361549512,34.75,1.28,23913176798.0,https://quote.eastmoney.com/concept/sh600848.html?from=classic
600838,上海九百,2998,未知,76.55,79.07,0.031870494498545544,72.8,2.38,3591902550.0,https://quote.eastmoney.com/concept/sh600838.html?from=classic
300538,同益股份,1729,未知,48.63,50.95,0.04553483807654564,246.24,3.31,3181755842.0,https://quote.eastmoney.com/concept/sz300538.html?from=classic
600211,西藏药业,2438,未知,142.62,156.33,0.08769909806179241,13.14,3.58,14904039623.0,https://quote.eastmoney.com/concept/sh600211.html?from=classic
002521,齐峰新材,4229,未知,33.5,33.92,0.012382075471698162,41.86,1.35,5281375702.0,https://quote.eastmoney.com/concept/sz002521.html?from=classic
002715,登云股份,1737,未知,32.61,32.78,0.00518608907870658,2389.41,6.2,2942160000.0,https://quote.eastmoney.com/concept/sz002715.html?from=classic
600158,中体产业,401,未知,49.9,51.86,0.03779406093328193,-79.88,3.42,8865900739.0,https://quote.eastmoney.com/concept/sh600158.html?from=classic
001306,夏厦精密,5140,未知,101.09,113.14,0.10650521477815093,153.99,4.65,6334083468.0,https://quote.eastmoney.com/concept/sz001306.html?from=classic
300342,天银机电,4268,未知,83.66,90.88,0.07944542253521127,238.86,5.45,8504952611.0,https://quote.eastmoney.com/concept/sz300342.html?from=classic
688639,华恒生物,875,未知,80.51,83.54,0.036270050275317225,45.22,3.61,9241774856.0,https://quote.eastmoney.com/concept/sh688639.html?from=classic
300512,中亚股份,2017,未知,31.41,33.39,0.059299191374663086,52.75,2.3,3672844284.0,https://quote.eastmoney.com/concept/sz300512.html?from=classic
600461,洪城环境,2423,未知,34.43,35.41,0.027675797797232334,8.95,1.31,11878435397.0,https://quote.eastmoney.com/concept/sh600461.html?from=classic
603650,彤程新材,4175,未知,38.49,39.84,0.03388554216867473,33.43,6.96,21412657516.0,https://quote.eastmoney.com/concept/sh603650.html?from=classic
601319,中国人保,3919,未知,9.72,10.06,0.03379721669980118,7.55,1.41,387844397413.0,https://quote.eastmoney.com/concept/sh601319.html?from=classic
600996,贵广网络,1552,未知,9.35,9.37,0.002134471718249688,-10.21,3.78,10921966721.0,https://quote.eastmoney.com/concept/sh600996.html?from=classic
688290,景业智能,4905,未知,69.4,75.87,0.0852774482667721,-151.63,4.74,6006711389.0,https://quote.eastmoney.com/concept/sh688290.html?from=classic
603056,德邦股份,2304,未知,17.49,23.75,0.26357894736842113,163.69,2.04,17071709595.0,https://quote.eastmoney.com/concept/sh603056.html?from=classic
002693,*ST双成,3836,未知,28.31,33.01,0.1423810966373826,-91.17,8.98,3367280770.0,https://quote.eastmoney.com/concept/sz002693.html?from=classic
600630,龙头股份,1845,未知,16.32,16.75,0.02567164179104476,51.79,4.97,3760025133.0,https://quote.eastmoney.com/concept/sh600630.html?from=classic
001270,*ST铖昌,596,未知,83.63,85.14,0.017735494479680588,84.07,6.64,9522671287.0,https://quote.eastmoney.com/concept/sz001270.html?from=classic
000905,厦门港务,1288,未知,20.06,20.11,0.0024863252113376784,23.26,1.3,6565014933.0,https://quote.eastmoney.com/concept/sz000905.html?from=classic
601200,上海环境,1798,未知,14.05,14.13,0.005661712668082099,18.08,1.01,11348721016.0,https://quote.eastmoney.com/concept/sh601200.html?from=classic
001255,博菲电气,571,未知,36.35,37.52,0.031183368869936078,170.76,4.01,2932726720.0,https://quote.eastmoney.com/concept/sz001255.html?from=classic
002812,恩捷股份,4072,未知,120.28,122.19,0.015631393731074528,-166.1,1.25,30932458253.0,https://quote.eastmoney.com/concept/sz002812.html?from=classic
603190,亚通精工,1340,未知,25.66,27.65,0.07197106690777572,20.87,1.4,2961600000.0,https://quote.eastmoney.com/concept/sh603190.html?from=classic
000655,金岭矿业,4373,未知,63.25,74.27,0.14837754140298906,17.88,1.56,5375922277.0,https://quote.eastmoney.com/concept/sz000655.html?from=classic
